passage_id,wiki_bio_test_idx,sentence_idx,sentence,label,split,passage_text,char_start,char_end
91,39621,7,"Kia Joorabchian is a major investor in the Premier League football club, West Ham United, and is also its chairman.",1,train,"Kia Joorabchian (born 1969) is an Iranian-born British-based businessman, investor, and philanthropist. He is the founder and chairman of the investment group, the Joorabchian Group, and is a major investor in the Premier League football club, West Ham United. He is also the chairman of the sports investment company, Media Sports Investment (MSI). Corrected sentence: CORRECTED: Joorabchian was born in Tehran, Iran, and moved to the UK in 1979. He studied at the London School of Economics, and graduated with a degree in economics and finance. He then went on to work in the banking sector, before founding the Joorabchian Group after graduating from the London School of Economics and Political Science. The group has investments in a variety of sectors, including real estate, technology, and sports. Kia Joorabchian is a major investor in the Premier League football club, West Ham United, and is also its chairman. He is also the chairman of the sports investment company, Media Sports Investment (MSI). MSI has investments in a number of football clubs, including Corinthians in Brazil,",807,922
91,39621,8,"He is also the chairman of the sports investment company, Media Sports Investment (MSI).",0,train,"Kia Joorabchian (born 1969) is an Iranian-born British-based businessman, investor, and philanthropist. He is the founder and chairman of the investment group, the Joorabchian Group, and is a major investor in the Premier League football club, West Ham United. He is also the chairman of the sports investment company, Media Sports Investment (MSI). Corrected sentence: CORRECTED: Joorabchian was born in Tehran, Iran, and moved to the UK in 1979. He studied at the London School of Economics, and graduated with a degree in economics and finance. He then went on to work in the banking sector, before founding the Joorabchian Group after graduating from the London School of Economics and Political Science. The group has investments in a variety of sectors, including real estate, technology, and sports. Kia Joorabchian is a major investor in the Premier League football club, West Ham United, and is also its chairman. He is also the chairman of the sports investment company, Media Sports Investment (MSI). MSI has investments in a number of football clubs, including Corinthians in Brazil,",923,1011
91,39621,9,"MSI has investments in a number of football clubs, including Corinthians in Brazil,",0,train,"Kia Joorabchian (born 1969) is an Iranian-born British-based businessman, investor, and philanthropist. He is the founder and chairman of the investment group, the Joorabchian Group, and is a major investor in the Premier League football club, West Ham United. He is also the chairman of the sports investment company, Media Sports Investment (MSI). Corrected sentence: CORRECTED: Joorabchian was born in Tehran, Iran, and moved to the UK in 1979. He studied at the London School of Economics, and graduated with a degree in economics and finance. He then went on to work in the banking sector, before founding the Joorabchian Group after graduating from the London School of Economics and Political Science. The group has investments in a variety of sectors, including real estate, technology, and sports. Kia Joorabchian is a major investor in the Premier League football club, West Ham United, and is also its chairman. He is also the chairman of the sports investment company, Media Sports Investment (MSI). MSI has investments in a number of football clubs, including Corinthians in Brazil,",1012,1095
92,6346,0,"Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist.",0,train,"Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. Vitaliano Brancati actually studied law at the University of Catania, but he later moved to Rome to pursue a career in writing. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. His most famous novel is Don Camillo e l Other notable works include Il bell'Antonio (1950), La provinciale (1951), and Il diavolo al Pontelungo (1942). He also wrote several plays and screenplays, including the script for the film La terra trema (1947), directed by Luchino Visconti, which was released in 1961. Brancati died in Rome in 1954.",0,97
92,6346,1,"Vitaliano Brancati actually studied law at the University of Catania, but he later moved to Rome to pursue a career in writing.",1,train,"Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. Vitaliano Brancati actually studied law at the University of Catania, but he later moved to Rome to pursue a career in writing. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. His most famous novel is Don Camillo e l Other notable works include Il bell'Antonio (1950), La provinciale (1951), and Il diavolo al Pontelungo (1942). He also wrote several plays and screenplays, including the script for the film La terra trema (1947), directed by Luchino Visconti, which was released in 1961. Brancati died in Rome in 1954.",98,225
92,6346,2,"He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century.",1,train,"Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. Vitaliano Brancati actually studied law at the University of Catania, but he later moved to Rome to pursue a career in writing. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. His most famous novel is Don Camillo e l Other notable works include Il bell'Antonio (1950), La provinciale (1951), and Il diavolo al Pontelungo (1942). He also wrote several plays and screenplays, including the script for the film La terra trema (1947), directed by Luchino Visconti, which was released in 1961. Brancati died in Rome in 1954.",226,387
92,6346,3,"Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge.",1,train,"Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. Vitaliano Brancati actually studied law at the University of Catania, but he later moved to Rome to pursue a career in writing. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. His most famous novel is Don Camillo e l Other notable works include Il bell'Antonio (1950), La provinciale (1951), and Il diavolo al Pontelungo (1942). He also wrote several plays and screenplays, including the script for the film La terra trema (1947), directed by Luchino Visconti, which was released in 1961. Brancati died in Rome in 1954.",388,492
92,6346,4,"Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy",1,train,"Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. Vitaliano Brancati actually studied law at the University of Catania, but he later moved to Rome to pursue a career in writing. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. His most famous novel is Don Camillo e l Other notable works include Il bell'Antonio (1950), La provinciale (1951), and Il diavolo al Pontelungo (1942). He also wrote several plays and screenplays, including the script for the film La terra trema (1947), directed by Luchino Visconti, which was released in 1961. Brancati died in Rome in 1954.",493,905
92,6346,5,"Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. His most famous novel is Don Camillo e l",1,train,"Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. Vitaliano Brancati actually studied law at the University of Catania, but he later moved to Rome to pursue a career in writing. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. His most famous novel is Don Camillo e l Other notable works include Il bell'Antonio (1950), La provinciale (1951), and Il diavolo al Pontelungo (1942). He also wrote several plays and screenplays, including the script for the film La terra trema (1947), directed by Luchino Visconti, which was released in 1961. Brancati died in Rome in 1954.",906,1389
92,6346,6,"Other notable works include Il bell'Antonio (1950), La provinciale (1951), and Il diavolo al Pontelungo (1942).",1,train,"Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. Vitaliano Brancati actually studied law at the University of Catania, but he later moved to Rome to pursue a career in writing. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. His most famous novel is Don Camillo e l Other notable works include Il bell'Antonio (1950), La provinciale (1951), and Il diavolo al Pontelungo (1942). He also wrote several plays and screenplays, including the script for the film La terra trema (1947), directed by Luchino Visconti, which was released in 1961. Brancati died in Rome in 1954.",1390,1501
92,6346,7,"He also wrote several plays and screenplays, including the script for the film La terra trema (1947), directed by Luchino Visconti, which was released in 1961.",1,train,"Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. Vitaliano Brancati actually studied law at the University of Catania, but he later moved to Rome to pursue a career in writing. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. His most famous novel is Don Camillo e l Other notable works include Il bell'Antonio (1950), La provinciale (1951), and Il diavolo al Pontelungo (1942). He also wrote several plays and screenplays, including the script for the film La terra trema (1947), directed by Luchino Visconti, which was released in 1961. Brancati died in Rome in 1954.",1502,1661
92,6346,8,Brancati died in Rome in 1954.,1,train,"Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. Vitaliano Brancati actually studied law at the University of Catania, but he later moved to Rome to pursue a career in writing. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy Vitaliano Brancati (1907–1954) was an Italian novelist, playwright, screenwriter, and journalist. He was born in Pachino, Sicily, and studied law at the University of Catania. He was a major figure in the Italian literary scene of the 1940s and 1950s, and is considered one of the most important Italian writers of the twentieth century. Brancati's works are characterized by a combination of realism and fantasy, often with a satirical edge. His most famous novel is Don Camillo e l Other notable works include Il bell'Antonio (1950), La provinciale (1951), and Il diavolo al Pontelungo (1942). He also wrote several plays and screenplays, including the script for the film La terra trema (1947), directed by Luchino Visconti, which was released in 1961. Brancati died in Rome in 1954.",1662,1692
93,60107,0,"However, the correct romanization of the Chinese characters is actually ""Chinese: "", so the correct value",0,val,"However, the correct romanization of the Chinese characters is actually ""Chinese: "", so the correct value Emperor Wenxuan of Northern Qi (Chinese: 北齊文宣帝; pinyin: Běi Qí Wén Xuān Dì; Wade–Giles: Pei Ch'i Wen-hsüan Dì; 526–559) was an emperor of the Chinese dynasty Northern Qi. He was the oldest son of Gao Wei, and he Emperor Wenxuan was known for his intelligence and his literary talent, and he was also known for his cruelty and his filial piety. He was also known for his campaigns against rival Northern Wei, which were largely unsuccessful. He was eventually killed in a coup led by his general Erzhu Tong in 559.",0,105
93,60107,1,Emperor Wenxuan of Northern Qi (Chinese: 北齊文宣帝; pinyin: Běi Qí Wén Xuān Dì; Wade–Giles: Pei Ch'i Wen-hsüan Dì; 526–559) was an emperor of the Chinese dynasty Northern Qi.,1,val,"However, the correct romanization of the Chinese characters is actually ""Chinese: "", so the correct value Emperor Wenxuan of Northern Qi (Chinese: 北齊文宣帝; pinyin: Běi Qí Wén Xuān Dì; Wade–Giles: Pei Ch'i Wen-hsüan Dì; 526–559) was an emperor of the Chinese dynasty Northern Qi. He was the oldest son of Gao Wei, and he Emperor Wenxuan was known for his intelligence and his literary talent, and he was also known for his cruelty and his filial piety. He was also known for his campaigns against rival Northern Wei, which were largely unsuccessful. He was eventually killed in a coup led by his general Erzhu Tong in 559.",106,276
93,60107,2,"He was the oldest son of Gao Wei, and he",1,val,"However, the correct romanization of the Chinese characters is actually ""Chinese: "", so the correct value Emperor Wenxuan of Northern Qi (Chinese: 北齊文宣帝; pinyin: Běi Qí Wén Xuān Dì; Wade–Giles: Pei Ch'i Wen-hsüan Dì; 526–559) was an emperor of the Chinese dynasty Northern Qi. He was the oldest son of Gao Wei, and he Emperor Wenxuan was known for his intelligence and his literary talent, and he was also known for his cruelty and his filial piety. He was also known for his campaigns against rival Northern Wei, which were largely unsuccessful. He was eventually killed in a coup led by his general Erzhu Tong in 559.",277,317
93,60107,3,"Emperor Wenxuan was known for his intelligence and his literary talent, and he was also known for his cruelty and his filial piety.",1,val,"However, the correct romanization of the Chinese characters is actually ""Chinese: "", so the correct value Emperor Wenxuan of Northern Qi (Chinese: 北齊文宣帝; pinyin: Běi Qí Wén Xuān Dì; Wade–Giles: Pei Ch'i Wen-hsüan Dì; 526–559) was an emperor of the Chinese dynasty Northern Qi. He was the oldest son of Gao Wei, and he Emperor Wenxuan was known for his intelligence and his literary talent, and he was also known for his cruelty and his filial piety. He was also known for his campaigns against rival Northern Wei, which were largely unsuccessful. He was eventually killed in a coup led by his general Erzhu Tong in 559.",318,449
93,60107,4,"He was also known for his campaigns against rival Northern Wei, which were largely unsuccessful.",1,val,"However, the correct romanization of the Chinese characters is actually ""Chinese: "", so the correct value Emperor Wenxuan of Northern Qi (Chinese: 北齊文宣帝; pinyin: Běi Qí Wén Xuān Dì; Wade–Giles: Pei Ch'i Wen-hsüan Dì; 526–559) was an emperor of the Chinese dynasty Northern Qi. He was the oldest son of Gao Wei, and he Emperor Wenxuan was known for his intelligence and his literary talent, and he was also known for his cruelty and his filial piety. He was also known for his campaigns against rival Northern Wei, which were largely unsuccessful. He was eventually killed in a coup led by his general Erzhu Tong in 559.",450,546
93,60107,5,He was eventually killed in a coup led by his general Erzhu Tong in 559.,1,val,"However, the correct romanization of the Chinese characters is actually ""Chinese: "", so the correct value Emperor Wenxuan of Northern Qi (Chinese: 北齊文宣帝; pinyin: Běi Qí Wén Xuān Dì; Wade–Giles: Pei Ch'i Wen-hsüan Dì; 526–559) was an emperor of the Chinese dynasty Northern Qi. He was the oldest son of Gao Wei, and he Emperor Wenxuan was known for his intelligence and his literary talent, and he was also known for his cruelty and his filial piety. He was also known for his campaigns against rival Northern Wei, which were largely unsuccessful. He was eventually killed in a coup led by his general Erzhu Tong in 559.",547,619
94,57036,0,"Johan Christian Dahl (also known as John Christopher Dahl, Danish: [dɑːl]; 12 November 1788 – 14 October 1857) was a Norwegian artist.",1,train,"Johan Christian Dahl (also known as John Christopher Dahl, Danish: [dɑːl]; 12 November 1788 – 14 October 1857) was a Norwegian artist. He is considered the first great romantic painter in Norway, the founder of the ""golden age"" of Norwegian painting. CORRECTED: He was also one of the first Norwegian artists to gain genuine fame and cultural renown abroad. Dahl is often described as ""the father of Norwegian landscape painting"" and is regarded as one of the great European Romantic painters. His work has influenced various generations of later Norwegian artists. Dahl studied in Copenhagen under the Danish history painter, Christian August Lorentzen, and in 1818 he went to Dresden to study with the German landscape painter, Caspar David Friedrich. However, the original sentence actually says ""Norwegian 'golden age' of the 17th century"" which is incorrect. The Norwegian ""golden age"" actually refers to the period of the late 19th century, not the 17th century. His early works are often dark and gloomy, but after 1820 he began to paint more brightly coloured landscapes. 4. The sentence claims that Dahl was inspired by the art of",0,134
94,57036,1,"He is considered the first great romantic painter in Norway, the founder of the ""golden age"" of Norwegian painting.",0,train,"Johan Christian Dahl (also known as John Christopher Dahl, Danish: [dɑːl]; 12 November 1788 – 14 October 1857) was a Norwegian artist. He is considered the first great romantic painter in Norway, the founder of the ""golden age"" of Norwegian painting. CORRECTED: He was also one of the first Norwegian artists to gain genuine fame and cultural renown abroad. Dahl is often described as ""the father of Norwegian landscape painting"" and is regarded as one of the great European Romantic painters. His work has influenced various generations of later Norwegian artists. Dahl studied in Copenhagen under the Danish history painter, Christian August Lorentzen, and in 1818 he went to Dresden to study with the German landscape painter, Caspar David Friedrich. However, the original sentence actually says ""Norwegian 'golden age' of the 17th century"" which is incorrect. The Norwegian ""golden age"" actually refers to the period of the late 19th century, not the 17th century. His early works are often dark and gloomy, but after 1820 he began to paint more brightly coloured landscapes. 4. The sentence claims that Dahl was inspired by the art of",135,250
94,57036,2,CORRECTED: He was also one of the first Norwegian artists to gain genuine fame and cultural renown abroad.,0,train,"Johan Christian Dahl (also known as John Christopher Dahl, Danish: [dɑːl]; 12 November 1788 – 14 October 1857) was a Norwegian artist. He is considered the first great romantic painter in Norway, the founder of the ""golden age"" of Norwegian painting. CORRECTED: He was also one of the first Norwegian artists to gain genuine fame and cultural renown abroad. Dahl is often described as ""the father of Norwegian landscape painting"" and is regarded as one of the great European Romantic painters. His work has influenced various generations of later Norwegian artists. Dahl studied in Copenhagen under the Danish history painter, Christian August Lorentzen, and in 1818 he went to Dresden to study with the German landscape painter, Caspar David Friedrich. However, the original sentence actually says ""Norwegian 'golden age' of the 17th century"" which is incorrect. The Norwegian ""golden age"" actually refers to the period of the late 19th century, not the 17th century. His early works are often dark and gloomy, but after 1820 he began to paint more brightly coloured landscapes. 4. The sentence claims that Dahl was inspired by the art of",251,357
94,57036,3,"Dahl is often described as ""the father of Norwegian landscape painting"" and is regarded as one of the great European Romantic painters.",0,train,"Johan Christian Dahl (also known as John Christopher Dahl, Danish: [dɑːl]; 12 November 1788 – 14 October 1857) was a Norwegian artist. He is considered the first great romantic painter in Norway, the founder of the ""golden age"" of Norwegian painting. CORRECTED: He was also one of the first Norwegian artists to gain genuine fame and cultural renown abroad. Dahl is often described as ""the father of Norwegian landscape painting"" and is regarded as one of the great European Romantic painters. His work has influenced various generations of later Norwegian artists. Dahl studied in Copenhagen under the Danish history painter, Christian August Lorentzen, and in 1818 he went to Dresden to study with the German landscape painter, Caspar David Friedrich. However, the original sentence actually says ""Norwegian 'golden age' of the 17th century"" which is incorrect. The Norwegian ""golden age"" actually refers to the period of the late 19th century, not the 17th century. His early works are often dark and gloomy, but after 1820 he began to paint more brightly coloured landscapes. 4. The sentence claims that Dahl was inspired by the art of",358,493
94,57036,4,His work has influenced various generations of later Norwegian artists.,0,train,"Johan Christian Dahl (also known as John Christopher Dahl, Danish: [dɑːl]; 12 November 1788 – 14 October 1857) was a Norwegian artist. He is considered the first great romantic painter in Norway, the founder of the ""golden age"" of Norwegian painting. CORRECTED: He was also one of the first Norwegian artists to gain genuine fame and cultural renown abroad. Dahl is often described as ""the father of Norwegian landscape painting"" and is regarded as one of the great European Romantic painters. His work has influenced various generations of later Norwegian artists. Dahl studied in Copenhagen under the Danish history painter, Christian August Lorentzen, and in 1818 he went to Dresden to study with the German landscape painter, Caspar David Friedrich. However, the original sentence actually says ""Norwegian 'golden age' of the 17th century"" which is incorrect. The Norwegian ""golden age"" actually refers to the period of the late 19th century, not the 17th century. His early works are often dark and gloomy, but after 1820 he began to paint more brightly coloured landscapes. 4. The sentence claims that Dahl was inspired by the art of",494,565
94,57036,5,"Dahl studied in Copenhagen under the Danish history painter, Christian August Lorentzen, and in 1818 he went to Dresden to study with the German landscape painter, Caspar David Friedrich.",0,train,"Johan Christian Dahl (also known as John Christopher Dahl, Danish: [dɑːl]; 12 November 1788 – 14 October 1857) was a Norwegian artist. He is considered the first great romantic painter in Norway, the founder of the ""golden age"" of Norwegian painting. CORRECTED: He was also one of the first Norwegian artists to gain genuine fame and cultural renown abroad. Dahl is often described as ""the father of Norwegian landscape painting"" and is regarded as one of the great European Romantic painters. His work has influenced various generations of later Norwegian artists. Dahl studied in Copenhagen under the Danish history painter, Christian August Lorentzen, and in 1818 he went to Dresden to study with the German landscape painter, Caspar David Friedrich. However, the original sentence actually says ""Norwegian 'golden age' of the 17th century"" which is incorrect. The Norwegian ""golden age"" actually refers to the period of the late 19th century, not the 17th century. His early works are often dark and gloomy, but after 1820 he began to paint more brightly coloured landscapes. 4. The sentence claims that Dahl was inspired by the art of",566,753
94,57036,6,"However, the original sentence actually says ""Norwegian 'golden age' of the 17th century"" which is incorrect. The Norwegian ""golden age"" actually refers to the period of the late 19th century, not the 17th century.",1,train,"Johan Christian Dahl (also known as John Christopher Dahl, Danish: [dɑːl]; 12 November 1788 – 14 October 1857) was a Norwegian artist. He is considered the first great romantic painter in Norway, the founder of the ""golden age"" of Norwegian painting. CORRECTED: He was also one of the first Norwegian artists to gain genuine fame and cultural renown abroad. Dahl is often described as ""the father of Norwegian landscape painting"" and is regarded as one of the great European Romantic painters. His work has influenced various generations of later Norwegian artists. Dahl studied in Copenhagen under the Danish history painter, Christian August Lorentzen, and in 1818 he went to Dresden to study with the German landscape painter, Caspar David Friedrich. However, the original sentence actually says ""Norwegian 'golden age' of the 17th century"" which is incorrect. The Norwegian ""golden age"" actually refers to the period of the late 19th century, not the 17th century. His early works are often dark and gloomy, but after 1820 he began to paint more brightly coloured landscapes. 4. The sentence claims that Dahl was inspired by the art of",754,968
94,57036,7,"His early works are often dark and gloomy, but after 1820 he began to paint more brightly coloured landscapes.",1,train,"Johan Christian Dahl (also known as John Christopher Dahl, Danish: [dɑːl]; 12 November 1788 – 14 October 1857) was a Norwegian artist. He is considered the first great romantic painter in Norway, the founder of the ""golden age"" of Norwegian painting. CORRECTED: He was also one of the first Norwegian artists to gain genuine fame and cultural renown abroad. Dahl is often described as ""the father of Norwegian landscape painting"" and is regarded as one of the great European Romantic painters. His work has influenced various generations of later Norwegian artists. Dahl studied in Copenhagen under the Danish history painter, Christian August Lorentzen, and in 1818 he went to Dresden to study with the German landscape painter, Caspar David Friedrich. However, the original sentence actually says ""Norwegian 'golden age' of the 17th century"" which is incorrect. The Norwegian ""golden age"" actually refers to the period of the late 19th century, not the 17th century. His early works are often dark and gloomy, but after 1820 he began to paint more brightly coloured landscapes. 4. The sentence claims that Dahl was inspired by the art of",969,1079
94,57036,8,4. The sentence claims that Dahl was inspired by the art of,0,train,"Johan Christian Dahl (also known as John Christopher Dahl, Danish: [dɑːl]; 12 November 1788 – 14 October 1857) was a Norwegian artist. He is considered the first great romantic painter in Norway, the founder of the ""golden age"" of Norwegian painting. CORRECTED: He was also one of the first Norwegian artists to gain genuine fame and cultural renown abroad. Dahl is often described as ""the father of Norwegian landscape painting"" and is regarded as one of the great European Romantic painters. His work has influenced various generations of later Norwegian artists. Dahl studied in Copenhagen under the Danish history painter, Christian August Lorentzen, and in 1818 he went to Dresden to study with the German landscape painter, Caspar David Friedrich. However, the original sentence actually says ""Norwegian 'golden age' of the 17th century"" which is incorrect. The Norwegian ""golden age"" actually refers to the period of the late 19th century, not the 17th century. His early works are often dark and gloomy, but after 1820 he began to paint more brightly coloured landscapes. 4. The sentence claims that Dahl was inspired by the art of",1080,1139
95,5325,0,Steve Cooper (born 1964) is an English former professional footballer who played as a midfielder.,1,val,"Steve Cooper (born 1964) is an English former professional footballer who played as a midfielder. He began his career at his hometown club, Wolverhampton Wanderers, prior to 1982, and went on to play for a number of clubs in the English Football League, including Bristol City, Birmingham City, and West Bromwich Albion. He also had a spell in the United States with the San Jose Clash. He retired from professional football in 2007. - The provided information does not mention Steve Cooper winning the Football League Cup with Wolverhampton Wanderers in 1980. - The sentence claims that Steve Cooper was a member of the Wolverhampton Wanderers team that won the Football League Cup in 1980. However, the actual winner of the 1980 Football League Cup was Wolverhampton Wanderers, but the sentence is correct in that regard. The issue is that the sentence implies that Steve Cooper was a member of the winning team, but there is no evidence to confirm this. However, it is true that Steve Cooper played for Wolverhampton Wander 3. The third blank is not marked, but the sentence mentions that Steve Cooper won the Football League Trophy with Birmingham City in 1991. However, the actual year of the He is currently the head coach of the England Under-17 team.",0,97
